,Unnamed: 0,SMILES,bace,esol,logD
4107,4107,CC(C)CC(C)(C)C(=O)N1CCCC(N(C)C(=O)CN2C=C(Cl)C=N2)C1,3.9070578,-4.600308,-0.044207983
4108,4108,CC(CC1=CC=C(F)C(Br)=C1)NS(=O)(=O)C1=CC=C2C(=C1)OC(=O)N2C,3.9191551,-4.757519,-0.19731665
4109,4109,CN1C=NC=C1CN1CCCC(N(CC2=CC=CC=C2)C(=O)C2CC(C)(C)C2)C1,4.305401,-5.6103616,-0.4901015
4110,4110,O=C1CC(C(=O)N2NC(=O)CC2C2=CC=CC=C2)CN1,3.0074372,-4.7579756,1.3609117
4111,4111,CC1=CC=C(C=CCC(=O)NC(CCNC(=O)OC(C)(C)C)C(F)F)C=C1,3.2884178,-5.2238836,-0.23589444
4112,4112,CC(NCC1CCCC(C(F)(F)F)C1)C(C1=CC=CC=C1)N1CCOCC1,3.1724982,-4.7715597,-0.46823785
4113,4113,N#CC1=C(N2CCC(CN3C=C(Br)C=N3)CC2)C(Cl)=CC=C1,3.8180127,-4.7213078,0.9819511
4114,4114,CCC1CN2CCCC2CN1C(=O)NCC(C)(COCC1=CC=CC=C1)OC,4.2032967,-5.127077,-1.1174839
4115,4115,COCC1(CCNC(=O)N(C)CCC2=CN=CC=N2)CCOCC1,4.418356,-4.7756515,-1.0886588
4116,4116,CC1=C(C(=O)CSC2=NC=CN3C=CN=C23)OC=N1,3.3499186,-4.321989,1.6512399
4117,4117,ClC1=CC=CC(C2CC(NC3=NC=NC4=NC=CC=C34)C2)=C1,3.1802318,-5.8778105,1.3397639
4118,4118,O=C1OC(CSCC(O)C2=CC=CC=C2)CC12CC2,3.3862736,-4.6101217,-1.3356787
4119,4119,O=S(=O)(CC1CCCC1C(F)(F)F)C1CCOC1,2.8102148,-3.8640096,-1.3411459
4120,4120,CC(CN(C)C(=O)CNS(=O)(=O)C1=C[NH]C(C(N)=O)=C1)C1CCCCC1,3.0678802,-4.518915,-0.65716356
4121,4121,CC1=C(C(=O)NC2=NC=C(CC3=CC=C(Br)C=C3)S2)C=NN1C1=N[NH]C(=O)C=C1,4.306721,-5.366308,1.4264358
4122,4122,COC(=O)C1(C)CN(C2=CC=C(S(=O)(=O)N(C)C)C=N2)CCO1,4.111083,-4.104596,-0.8539434
4123,4123,CC1=CC=C(C2CCN(C(=O)NC(CCN(C)C)C(C)(C)C)C2)C(C)=C1,3.9471126,-4.653304,-0.4767954
4124,4124,CC(N)C1CCN(C(=O)C2(C(F)(F)F)CCCCC2)C1,2.6613317,-3.216134,-1.2087233
4125,4125,CC(=O)N1CCC2=C(C=C(S(=O)(=O)N(C)CC3=NN=C4C(=O)[NH]C=CN34)S2)C1,3.8002775,-4.41903,-0.08295319
4126,4126,C=C(Cl)CN1CCC2(CC1)COC(CNC(=O)CCCN1C=NC=N1)C2,3.876576,-4.948241,-1.0964062
4127,4127,CC1=CC(Cl)=C2C=CC=CC2=C1NC(=O)C1=CN=C(C(F)(F)F)N=C1,3.213133,-4.6393113,-0.26337218
4128,4128,CC(SCC(=O)NC1=CC=C(F)C=C1)C(=O)OCCC1=CC=C2OCCC2=C1,4.258618,-5.634224,1.9283512
4129,4129,CC1=NC(S(=O)(=O)N2CCN(C(=O)NC(C3=C(Cl)C=CC=C3Cl)C3CC3)CC2)=CN1C,4.109104,-4.6620917,-0.59763896
4130,4130,CC1=C(C(=O)OC(C)C2=NOC(C3=CC=CC=C3)=N2)OC(C(C)C)=N1,3.7143288,-5.108577,1.8831308
4131,4131,CC(C1=NC=C(Br)C=N1)N1C[C@@H](C)[C@@H](F)C1,2.9491115,-4.2180486,0.30546102
4132,4132,CN1CCN(C(=O)C2CC(=O)N(C3=CC=CC(F)=C3)C2)C2=CC=C(Br)C=C21,3.849219,-5.4989185,1.9053013
4133,4133,CC(=O)NCC1(CC(=O)OCC2=CC=C(Br)C=N2)CCCCC1,4.5954146,-4.617549,-0.5773673
4134,4134,O=C(NC(CCO)C1=CC=C(Cl)C(Cl)=C1)C1CCOC2(CCOCC2)C1,4.3297577,-5.313755,-1.169695
4135,4135,CC(C)CN(CC(C)(C)C)C(=O)COC1=C(Cl)C=CC=C1Cl,3.824665,-3.654936,0.8051705
4136,4136,CCN(CC1CCCO1)C(=O)C1=C(Br)N=NN1C,3.2996006,-3.71218,0.45710173
4137,4137,CCC(C)N1CCN(C(=O)C2=COC(CO)=C2)CC1,3.1932979,-4.8475657,0.6446555
4138,4138,CC(NCC1=C2OCOC2=CC=C1Br)C1CN(C)CCO1,3.3519268,-4.359653,0.553915
4139,4139,BrC1=CN=C2C=C(CNCC3=NOC4=C3CCCC4)OC2=C1,3.902953,-5.204789,1.1907767
4140,4140,COC(=O)C(C1=CC=C(Cl)C=C1)N1CCN(S(=O)(=O)N2CCCCC2C)CC1,3.803851,-4.5274267,-0.26529583
4141,4141,CC(C)COC1=CN(C2=CC=CC=C2)N=C1C(=O)N=C1SC=CN1CC1=CC=CC=C1F,3.793444,-5.7166643,2.1353142
4142,4142,CC1=CC=C(C(C)C(O)C(=O)N2CCN3C(C)=NN=C3C2)C=C1,4.128823,-4.5769935,0.3824361
4143,4143,CC(C)(C)OC(=O)C(C)(C)CCNC(=O)N1CC2(CC(C(F)(F)F)C2)C1,4.151162,-4.6340556,-1.376905
4144,4144,CC(NC1=C(C#N)C=NC2=C(F)C=CC(Cl)=C12)C(=O)NCC1=CC=CC=C1,3.478394,-5.087309,1.0211316
4145,4145,CC(C)(C#N)C1=NN=C(CC2=CC=NC=C2)O1,3.8256693,-4.035934,-0.74208593
4146,4146,CN1C=NC2=C3CCCN(C(=O)C4=N[NH]C(C5=C[NH]C6=CC=CC=C56)=C4)C3=CC=C21,3.7620118,-5.3406296,1.7393787
4147,4147,CCN1N=CC=C1C1NC(=O)CCC1NC(=O)NC(C)C1=CC=C(OCC2=CC=CC=C2)C(OC)=C1,3.7867112,-6.562458,2.2967207
4148,4148,COC1=CC=C(C(=O)NC2=CC(Br)=CC=C2C(=O)NCC(O)CN2C=CC=N2)C=C1,3.5566244,-6.238412,1.8777881
4149,4149,COC1=CC=CC(OC)=C1OC1CCN(C(=O)C2=CC=C(N3CCNC3=O)C(C)=C2)CC1,4.129809,-5.2805433,1.7121551
4150,4150,CCC1=NOC(CC)=C1CC(=O)N1CCC2(CC1)CC2NC(=O)C1=CN=CN1C,4.5503397,-5.1814384,-0.33368415
4151,4151,CCC(C1=CC=NC=C1)N(CC)C(=O)COCC1=CC=C(C(F)(F)F)C=C1,3.5854166,-4.839172,-0.2778152
4152,4152,COC1(C(F)(F)C(=O)NCCC2=NN=C3C(=O)N(C)CCN23)CCOCC1,4.307873,-3.4534972,-1.1798117
4153,4153,CC1(C)C(NS(=O)(=O)C2=CSN=C2C(=O)O)C2CCCOC21,4.033478,-4.3772182,-1.2064964
4154,4154,C[C@@H]1CCN(C(=O)C2=CN=CS2)[C@H](CNC(=O)C2=CC(Cl)=C(Cl)N2C)C1,3.7354903,-5.138961,0.79299825
4155,4155,OC(CNCC1=NN(C2=CC=CC=C2)C=C1)(C1=CC=CC(C(F)(F)F)=C1)C(F)(F)F,3.883281,-5.1576986,-0.36821446
4156,4156,CCC1=NOC2=NC=C(S(=O)(=O)NC3=NN4CCCCC4=C3)C=C12,4.2749786,-5.3591104,-0.30796567
4157,4157,CCCC1=NC(C)=C(CN2C(CC(C)C)=NN=C2N(C)C2=CC(OC)=CC(OC)=C2)O1,4.1969023,-5.472967,2.2212203
4158,4158,COC1=CC=C(CCNC2CCCC2C2CCCN2C(=O)OC(C)(C)C)C(OC)=C1OC,3.9143288,-4.7122116,-0.66931695
4159,4159,C1=NC2=CC=C(NC3CCC34CCCC4)C=C2S1,3.9997149,-4.834964,-0.64624715
4160,4160,COC(=O)C(NC(C(=O)NC1=CC=C(C)C=C1)C1=CC=CC=C1)C1CC1,3.7541325,-5.6943016,0.9058439
4161,4161,CC(C)C1N(C2=NC3=CC=C(Cl)C=C3S2)CC12CCOCC2,4.396467,-4.693582,0.19406186
4162,4162,CC1CN(C(=O)[C@H]2[C@@H]3CC[C@@H](O3)[C@H]2C(=O)O)CC2(CCOC2)O1,3.7168097,-4.193222,-0.37315127
4163,4163,CC1(N2CCOCC2)CCC(NCCC2CCS(=O)(=O)C2)CC1,3.5615373,-4.5651116,-1.461313
4164,4164,CC1=CC=NC(N2C3CCCC2CC3)=C1Cl,2.9677205,-4.273093,0.9450167
4165,4165,CC1=CC=C(CNS(=O)(=O)C2=CC=CN=C2OC2=CC=C(F)C=C2)C(OCC2CCOC2)=C1,3.911483,-5.977768,-0.50756735
4166,4166,CC(CS(=O)(=O)N(C)C)NC1CCC2=C1C=CC=C2O,2.466889,-4.8751507,-1.2606992
4167,4167,CCC1=NN=C(N2CCN(S(C)(=O)=O)[C@@H](C)C2)N1CCC1=CC=C(OC)C(OC)=C1Cl,4.0024652,-4.395623,-0.25702226
4168,4168,CC1=COC(C)=C1C(=O)N1CCC(CN(C)C(=O)C(C)(C)CC(C)C)C1,4.0465846,-3.6861188,-0.16403115
4169,4169,O=C(C1=CCCC1)N1C[C@@H]2C[C@H]1CN2CC1=CC(Br)=CC=C1Cl,3.982983,-5.0731707,1.0769396
4170,4170,CCN(CC1=CN(C)N=C1)C1=NN=C(CC(C)(C)C)N1CC1=CC=C(COCC(F)(F)F)C=C1,4.781483,-4.8602633,-0.05482259
4171,4171,CCC1(C(=O)N2CCC3(CC2)CCN(C2=NC=NC4=CC=CC(F)=C24)CC3)CC1,4.4132805,-4.902524,-0.67310363
4172,4172,COC1=CC(C)=NC(N(CCN(C)C(=O)COCC2=CC=NN2C)C(C)C)=N1,4.161408,-4.8660927,1.8245233
4173,4173,O=C(OCCC1=CSC=N1)C(CO)C1=CC=C(Cl)C=C1,3.5838614,-5.127573,1.2516572
4174,4174,CCCC(CC1=CC=CC=C1)N(CCC)C(=O)C1=CC=NC2=C1[NH]N=N2,3.6479857,-5.771032,1.0049477
4175,4175,CC1=C(NC(=O)C2=CC=C(N3CCC(C)CC3)C=C2)N(C)N=C1,3.5900846,-4.8490705,1.6269095
4176,4176,O=C1C(N2N=NN=C2N2CCOC(C3=CC=CO3)C2)CC2CCCCN12,3.721171,-5.515652,1.9915407
4177,4177,CC(CC1=CC=C(C#N)C=C1)C(=O)N1CC(C)(C)[C@@H]2CCC[C@@H]21,4.085334,-4.2592382,-0.8969657
4178,4178,COC1=CC=CC(SC)=C1NCC1(CS(C)(=O)=O)CC1,3.7984548,-4.047236,-0.6532653
4179,4179,CCC(C)C(=O)N1CSC[C@H]1C(=O)OCC1=C(C)N=NN1CC,4.0502753,-4.0787582,1.4517137
4180,4180,CC(C)N1CCC(O)(CN2C(CC(C)(C)C)=NN=C2N2CCN(C3=CN(C)N=C3)C(=O)C2)CC1,4.3378983,-4.916485,-0.90481347
4181,4181,CC1=CC=CC(C)=C1OCC(O)CNC1=NOC(C2=CC=CC=C2)=N1,3.3999681,-5.26242,1.1462814
4182,4182,CC1=C2SC(N3CCC(N(C)C)C3C)=NC2=CC=C1,3.4675896,-4.578825,1.1208049
4183,4183,CN1CC(NC(=O)C2=NC=CN=C2SC2=CC=CC=C2)CC12CCOCC2,4.393435,-5.130695,-0.24564695
4184,4184,CCS(=O)(=O)NCC(=O)NC1(C)CCN(C(=O)C2=CC(C)=CC(F)=C2)CC1,4.2808104,-5.3307247,-0.70591277
4185,4185,COCC(C)C(C)C1=NN=C(C2CCCCC2)O1,3.0680444,-4.3918514,0.65498346
4186,4186,CCOC1=NC(C(=O)N[C@H]2C[C@@H](NC(=O)C3=CC=C(N4CCCC4)N=C3)C2)=CO1,4.1484475,-5.6404986,1.828818
4187,4187,CC1CCC(C)(C)N1C(=O)CC1=CN=CS1,3.1191642,-4.427741,-0.18654376
4188,4188,CC1CC2(CCOCC2)CN1C1=CC=C(S(=O)(=O)NC2CC2)C=C1,4.4179883,-4.8260555,-0.47307834
4189,4189,O=C(CSC1=N[NH]C(=O)C2=CC(C3=CC=CS3)=NN12)C1=CC=C(N2CCOC2=O)C=C1,4.0129843,-5.3703527,1.7528799
4190,4190,CC(NC(=O)NC1=C(F)C=CC2=C1OCO2)C1=CC=C(C2=CC=CC(C#N)=C2)C=C1,3.7984052,-5.754592,1.2459056
4191,4191,CN(CCC1CCCCN1C)C(=O)NC1=CC=NN1C1CN(C(=O)OC(C)(C)C)C1,3.621267,-5.0335393,-0.23158163
4192,4192,CC(C(=O)NC(C)(C)C)N1CCN(CCN(C)C(=O)C2CCOC2)CC1,4.2251463,-4.652082,-0.5453676
4193,4193,CCC(CC)NC(=O)C1=NN=C(N2CCSC(C)C2C)N1CCCN1CCCC1C(=O)N(C)C,4.209695,-5.3289156,1.2495028
4194,4194,COC1=CC=C(CN2CC(O)(CNC(=O)CC(C)CC(C)C)C2)N=N1,3.9099345,-4.480378,-0.0688693
4195,4195,CN(CC1=NC(N(C)C)=CC=C1)CC1CC1(C)C,3.7114258,-4.320531,-0.19771263
4196,4196,CC1(C)CN(CC2=CC(O)=CC(Cl)=C2)C2=CC=CC=C2O1,4.18861,-5.4842787,-0.8999135
4197,4197,CCC1=C(C(=O)COC(=O)C2=C(C)N=C(CC3CC3)O2)[NH]C(C)=C1C(C)=O,4.3029013,-4.180762,0.4066768
4198,4198,COC1=CC=C(C2=CC=NC=C2)C=C1CNC(C)(C)C1=CN(C(C)C)N=N1,4.0401373,-5.59289,-0.20081267
4199,4199,COC1=CC=CC(OC)=C1S(=O)(=O)NC1=CC=CC=C1N(C)C(C)C,3.921694,-5.4880586,0.4706613
4200,4200,CC1=C(CC(=O)OCC(=O)NC2=CC=C(F)C=C2F)SC(SCC(C)C)=N1,4.1169634,-4.7445335,2.15179
4201,4201,CC(C)C1=CN=C(CN(CCCO)CC2=CC=CC(Cl)=C2)S1,3.9252625,-5.8579607,1.7782257
4202,4202,CCN1CCCC1CNC(=O)C12CCC(NC(=O)OC(C)(C)C)(CC1)CC2,3.8170803,-4.778143,-1.0791347
4203,4203,COC1=CC=C(CC(CO)CNC(=O)C2=C[NH]N=C2C2=CC3=CC=CC=C3O2)C=C1Br,3.9861567,-6.1509595,1.5103971
4204,4204,CCCCC(CC)CC(=O)NC1=NN(C)C(C)=C1C#N,4.0207686,-4.7212114,0.3495048
4205,4205,O=C(NC1=CC=CC(COCC2=CC=CC=C2)=C1)C1(CO)CCOCC1,4.707783,-5.251913,-0.66206414
4206,4206,CCC1=NC(C#N)=CC(NCCC2CCN(C(=O)C3=NN(C)C(C(C)C)=C3)C2)=N1,4.348951,-5.8017473,1.4067463
4207,4207,CCN(CC1=CC=CC=C1)C(=O)C1=CC(NC(=O)NC2=C(C)N(CC(=O)OC)N=C2)=CC=C1Cl,4.1010838,-5.4751844,1.8627868
4208,4208,CC1CC(C2=CC=CC(Br)=C2)=NN(CC2CCCO2)C1=O,3.3075557,-5.398986,1.3830085
4209,4209,CC(=CC1=CC=CC=C1)CNCC1=CC=CC2=C1OCC2,3.4692605,-5.055874,1.4988649
4210,4210,CCC1=C(NC(=O)C(C)CC2=C(C)ON=C2C)C=NN1CC(C)C,3.7288446,-3.8827097,1.9017208
4211,4211,COC(=O)C1=CC=C(C(=O)N2CCC(OC3=CC=C(OC)C=C3)CC2)O1,4.1046863,-4.937622,0.83630794
4212,4212,CCN1CCN(C2=CC(CNS(=O)(=O)CC(OC)C3=CC=CC=C3)=CC=N2)CC1,3.913311,-5.588647,-0.61726034
4213,4213,C[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1C(=O)OCC1CCCSC1,3.1756732,-4.3213406,-1.2131784
4214,4214,BrC1=CC=CC2=C1CN(CC1=CC=C3CCOCC3=C1)C2,3.8227649,-4.9053717,2.092627
4215,4215,CN1C(C2=C(C(F)(F)F)N=C[NH]2)=NN=C1N1CCC(N2CCCNC2=O)CC1,3.836505,-4.3839054,-0.37870815
4216,4216,CC1CC(O)CN1CC1=CC=C(S(N)(=O)=O)C=C1,2.7627354,-4.1809664,-0.73197645
4217,4217,COC1=CC=C2OC(CN(C3CCC3)C3CCCNC3)=CC2=C1,3.6009135,-5.932024,1.369522
4218,4218,CCOC(=O)C1=C(NS(=O)(=O)C2=CC=C3C4=C(C=CC=C24)C(=O)N3C)SC=N1,3.8583512,-4.5623035,-0.101195864
4219,4219,COC1=CC=C(SC2=CC=C(NC(=O)C(C)CS(C)(=O)=O)C=C2)C=C1,3.9674916,-5.859385,0.077555634
4220,4220,O=C(C1=CC=CC=C1OC1CC1)N1CCOCC12CCC2,3.9727783,-3.864743,-0.5890318
4221,4221,COC(=O)C1CC2C(CCC(C)N2C(=O)CCS(=O)(=O)C2=CC=C3OCCCOC3=C2)O1,3.427096,-5.1141133,-0.03593975
4222,4222,O=C(C1=CC=C(C2=CC=CS2)S1)N1CCN(C2=N[NH]C=N2)CC1,3.839853,-5.2975264,1.1465569
4223,4223,COC(C)CCNC(=O)CCC(=O)C1=CC=C(C)S1,3.141872,-4.8701954,1.0904051
4224,4224,CC1=CC(C(=O)COC(=O)C(C)(C)S(C)(=O)=O)=C(C)C(C)=C1C,4.267936,-2.9715705,0.20580597
4225,4225,CC1CN(CC2=CC=CC=C2)CC1NC1CCCN(C2CCCCC2)C1=O,3.3501837,-5.8299904,1.7681389
4226,4226,COC(=O)C(CNC(=O)C1=CC(Cl)=CC2=CC=CN=C12)C1=CC=C(F)C=C1,3.83724,-5.4179773,0.9007578
4227,4227,CC1=CC=C(Cl)C(OC(C)C(=O)N2CCCCC2CC2=N[NH]N=N2)=C1,4.100567,-6.061875,0.72547615
4228,4228,CC1(C)CC2CC(C)(CN2C(=O)NC2=NSN=C2)C1,4.1499996,-5.1018114,-1.1459782
4229,4229,CC(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N(C1=CC(C)=CC=C1F)C(C)C1=CC=C(C)C=C1,4.0269337,-5.1730328,-0.47569856
4230,4230,CCC1=CC(Br)=C(C)N=C1NC(=O)C1=CC=C(OC(F)F)C=C1F,4.1362453,-5.249892,1.6849192
4231,4231,CN(C(=O)CC1=C(F)C=CC=C1Cl)C1CC(NC(=O)CCC2=C[NH]C=N2)C1,3.6799932,-5.9578323,1.893853
4232,4232,COC(=O)C1=NN(C2CCCN(C(=O)C3(C)CCC4=C(O3)C(C)=C(C)C(O)=C4C)C2)C=C1,4.881173,-3.8961968,-0.36471424
4233,4233,CN(C)CC1=CC=C(C2=CC=C(C3=CC=NO3)C=C2)C=C1,3.4683425,-5.7201595,2.0548332
4234,4234,O=C(N(CC1=C(F)C=CC=C1F)C1CC1)C1(F)CCCNC1,3.9284823,-3.8720567,-0.60441464
4235,4235,CC(C)(C)C1=NC(CCNC(=O)NC2CCC(N3CCOC3=O)CC2)=CS1,4.3395967,-4.885544,-0.4767248
4236,4236,CCCC1=NC(C2=NOC(C(F)=CC3CCCCC3)=N2)=CO1,3.4750805,-4.8724422,0.8656934
4237,4237,C1=CC=C2C(=C1)N=C(NCCC1=CN3C=CC=NC3=N1)C1=CN=CN12,3.54352,-5.777422,2.5670106
4238,4238,CCC(CC)C(CNC(=O)C(N)(COC)C1=CC=CC=C1)N1CCOCC1,4.506146,-4.841735,-0.68933684
4239,4239,CC1=CC(C(=O)N2CC(C)C(NC(=O)C3=CCOCC3)C2)=C2[NH]N=CC2=C1,3.747139,-5.4955106,1.3135515
4240,4240,CC1CN(CCNC(=O)NC2(C3=CC=CC(C#N)=C3)CC2)CCO1,3.6518111,-5.2608514,-0.051266637
4241,4241,CC1=CC=C(S(=O)(=O)CCNC(=O)OCC2CCCCC2)C=C1,3.484795,-4.6555295,-0.94558865
4242,4242,CCCN1N=C(C)C(Cl)=C1CN1CCC(C2=NC(CC(=O)O)=CS2)CC1,4.2989025,-4.7800407,1.6733003
4243,4243,CCCN(CC1=CC=C(C#N)C=C1)C(C)C(=O)NC1=CC=CC(S(=O)(=O)N(C)C)=C1,4.06673,-5.1327906,-0.41325015
4244,4244,CCC1CN=C(N2CCC(CN3CCCCC3)C2)N1.I,3.4525125,-5.755965,0.86366475
4245,4245,CC1CN(CC2=CC(Br)=C3OCOC3=C2)C2=CC=C(F)C=C2O1,4.008983,-5.0464005,1.562639
4246,4246,COC(=O)C1=CC(Br)=CC2=C1OCCN(C(=O)C1=NC=C(OCC3CC3)C=C1F)C2,4.582244,-4.976026,0.80878896
4247,4247,CCCCC(C(=O)O)N(C)CC1CC1(C)C,3.390645,-3.6402714,-1.1584471
4248,4248,CC(CNC(=O)C1=CC=C(N2C=NC=N2)N=C1)N(C)C(=O)CCC1CCOC1,3.795669,-6.111691,1.516736
4249,4249,CN(C)CC1COC2(CCCC2)CN1C(=O)N[C@@H]1CN(CC2=CC=CC=C2)C[C@H]1C1=CC(F)=CC=C1,4.407919,-5.7406983,-0.5807891
4250,4250,CC(C)(CC(=O)NCC1CCCS(=O)(=O)C1)C1=CC=C(F)C=C1,3.3572555,-4.602088,-1.455352
4251,4251,CN(CCC1=CC=CC(C#N)=C1)C(=O)C1=CC=C(OC(F)F)C=N1,3.5036824,-5.5321217,1.3413359
4252,4252,CCN(CC1=CC=C2OCOC2=C1)CC1=CC=NN1C1=CC=C(F)C=C1,4.051379,-6.0022807,1.6162572
4253,4253,CC1CCN(C2=CN=CC=C2C(N)=O)CC1N1C=CN=C1,3.060968,-5.271615,1.091585
4254,4254,CC1=CN=CC=C1C(=O)O[C@H]1CC[C@@](C)(C#N)CC1,4.0384464,-4.9709625,-1.0314609
4255,4255,FC(F)(F)CN1CCN(CC2(F)CC2)CC1,3.86941,-3.992928,-2.0891707
4256,4256,COC(=O)NC1=CC=C(C(=O)NCCC2CSCCN2)C(C)=C1,3.6118884,-5.215066,1.0661676
4257,4257,CCN(C(=O)C1=NN(C)C2=C1CCCC2)[C@H](C)CNC1=NC(C)=CC=N1,3.9502776,-4.335442,1.459328
4258,4258,COCC(CCO)NCC1=CC2=NSN=C2C=C1,3.229017,-5.593608,0.70675826
4259,4259,CC1(C)CN(C(=O)C2=CC=C(NCCN3CCOCC3)C(Cl)=C2)C2=CC(Br)=CC=C21,4.279564,-4.5918455,-0.5090607
4260,4260,CC1=CN=C2C(C)=CC=CC2=C1N1CCN(C2=CC=C(C#N)N=C2)CC1,3.7716057,-4.841447,1.0823115
4261,4261,CCOC1=CC=C(CN(C)C(=O)COC(=O)C2=NN(C3=CC=C(F)C=C3C)C=C2)C=C1,4.5927396,-5.7016053,1.5669497
4262,4262,CN(C(=O)CC1OCCO1)C(CC1=CC=C(Br)C=C1)CC1=CC=C(Br)C=C1,3.913671,-5.797644,1.6716099
4263,4263,CCOC(=O)C1=NOC2=C1CN(CC1=C(Cl)N=C(N3CCCC3)S1)CC2,4.335535,-4.269074,0.6468738
4264,4264,CC1NCCN(CC(=O)NC2CCS(=O)(=O)C2)C1C,3.1590133,-4.9390903,-1.0102885
4265,4265,CC(C)CC1CC(NC(=O)CN2N=CC3=NC=CC=C32)CCO1,3.02988,-5.4021454,2.3767483
4266,4266,CSC1=NC=C2C(NC[C@@H]3C[C@H](F)CN3CC3=NC=CN3C)=NC=CC2=N1,3.9004261,-6.3322983,1.2504888
4267,4267,C[C@@H]1CN(C(=O)NCC2=CN=CN=C2)CCS1(=O)=O,3.2101893,-4.3444486,-0.624499
4268,4268,CC(C)C1=CSC(NCC2=CN=CN=C2)=N1,3.398233,-4.5022807,2.4532776
4269,4269,CC(C)(C)CN(CCC#N)S(=O)(=O)C1=CC2=C3C(=C1)CCC(=O)N3CC2,3.806837,-3.8837159,-0.87449366
4270,4270,CNC(=O)C1=CC=C(NC(=O)[C@@H](C)NC(=O)CCC2=CC=CC=C2)C(OC)=C1,4.156323,-6.0315027,1.4733735
4271,4271,COC(=O)C1=C(NC(=O)C2=CC3=CC(C)=CC=C3S2)[NH]C=N1,4.206073,-5.314105,0.7007503
4272,4272,CN(CC1(O)CCCC1)C1=CC=C(S(=O)(=O)N2CCCC2)C=C1,4.0087843,-4.05215,-0.9949564
4273,4273,CN(C(C)(C#N)C1CC1)S(=O)(=O)C1=CN(C)N=C1Br,3.411333,-3.8598986,-1.086874
4274,4274,CC1=NN=C(CC(=O)N2CC[C@H]3CN(C(=O)C(C)CC4=CC=CC(Cl)=C4)C[C@H]32)O1,4.287174,-5.8039737,1.3949008
4275,4275,COC(=O)C1C2=CC=CC=C2CCN1C(=O)C1=CC2=C(C3=CC=C(F)C=C3)ON=C2C=C1,3.9093595,-5.2526045,1.2668502
4276,4276,CC(C)(C)OC(=O)NC1(C(=O)NCC2CCCS2)CC1(F)F,3.1225479,-4.743757,-0.88346714
4277,4277,CC[C@@H](NCC1=CC=C(C2=CC=CC=C2Br)S1)C(=O)N(C)C,3.5300083,-5.513879,1.935674
4278,4278,CC1=NC2=C(C3=NOC(C=CC4=C(Cl)N(C)N=C4C)=N3)C=CC=C2[NH]1,3.8522806,-4.3210073,1.5450087
4279,4279,O=C(CC1=CSC2=NC=CN12)NC1=CC=CC=C1OCC1=CC(Cl)=CC=C1,3.577518,-6.331251,2.0182548
4280,4280,CN(C)C(=O)COC1=CC=CC=C1CN1CC=C(C2=CC=CC=C2C(F)(F)F)CC1,3.7063522,-5.2889338,-0.09738272
4281,4281,CC(C)C1=C(C(=O)NC2CCC(C)(NC(=O)OC(C)(C)C)CC2)N=C(Cl)S1,4.1172113,-4.716405,-0.39805633
4282,4282,CCC1=C(C(=O)NCC(C)N(C)C(=O)C2=CC=C(CC(C)C)S2)SC=N1,3.6480086,-5.131546,2.0863502
4283,4283,N#CC1=CC=CC=C1OC1=CC=CC=C1COC(=O)C1=NN2CCCCC2=C1,4.176853,-5.7817335,1.4337802
4284,4284,COCCC(CNCC(=O)NC1=CC=CC2=CC=CC=C12)NC(=O)OC(C)(C)C,3.279735,-5.438556,-0.39229578
4285,4285,CC(C)OC(C)(C)CNCC(C)(C)C1=CC=CC=C1,3.550623,-3.732289,-0.5472171
4286,4286,CC1=NC(O)=NC(O)=C1NC(=O)CN1CCCC1,3.6596687,-3.9780796,0.10283161
4287,4287,CCN1CC(OC(=O)[C@H]2CCC(=O)N(C3CC3)[C@@H]2C2=CC=NC=C2)CNC1=O,3.505385,-5.711102,0.9997477
4288,4288,O=C(O)[C@@H]1[C@H]2CC[C@H](C2)N1CCC1=C[NH]N=C1,2.894638,-4.3221674,1.0476016
4289,4289,CC1=CC=C(CCN2C[C@@H]3CN(C(=O)CC(C)(O)C4CC4)C[C@]3(C)C2)C=C1,4.766718,-4.545134,-1.2450368
4290,4290,CC1=CN=C(S(C)(=O)=O)N=C1C(=O)NC(CC1CCCCC1)C1=CC=CC=C1,3.875114,-5.711246,-1.0678821
4291,4291,CC1CCCCC1N(C)C(=O)COC(=O)C1=NC(C2=CC=CC=C2)=CS1,3.413642,-5.00943,0.946477
4292,4292,CCCN(C1CCN(C2=CC=CC=C2OC)C1=O)C1C2CCOC2C1(C)C,4.0220613,-4.5787916,-0.7486246
4293,4293,COC(=O)C(C)(CN1C=CC=N1)NS(=O)(=O)C1=CC(C2=CC=CC=C2)=NN1C,3.6917415,-5.0951047,-0.080996
4294,4294,COC(=O)C1=CC(CNC2CCN(S(=O)(=O)C3=CC=C(OC)C(OC)=C3)CC2)=CN1C,4.3332167,-4.8905993,-0.80812234
4295,4295,O=C(C1=CC2=C(C=NC=C2Cl)S1)N1CCOC(CN2CCOCC2)C1,3.775071,-5.1583767,1.2632004
4296,4296,CC1=NOC(C2(NC(=O)NCC(C3=CC=C(CC(C)C)C=C3)N(C)C)CC2)=N1,3.9074798,-5.502278,0.67825556
4297,4297,CCCCN(C(=O)C1=C(C)OC(C(C)C)=N1)C(C)CC,3.6587367,-4.461789,1.4420662
