,SMILES,bace,esol,logD
2313,CC1=CC(C2=CSC(C(C)O)=C2)=CN=C1O,,,
2314,CCC1CN(C2=NC(CO)=NC(C)=C2)CCC1NC(=O)C1=CC=NC2=C1[NH]N=N2,,,
2315,OC1CCN(CC2=CC3=CC=CN=C3O2)C12CCCC2,,,
2316,CC1CN(S(C)(=O)=O)CCC1NC1=CC=C2C=C(Br)C=C(Cl)C2=N1,,,
2317,CCOC(=O)C(C1=CC=C(F)C(Cl)=C1)N(CCO)CC1=CC=CN=C1,,,
2318,CC1=C(CN(C)CC2CCNCC2)C=NN1C,,,
2319,O=C(COC(=O)C1=CC=CC(C2=NN=CO2)=C1)NCC1CCN(C2=CC=CC=C2)C1,,,
2320,CCC1=NOC(CCCC(=O)N(C)[C@@H](C)C(=O)NC)=N1,,,
2321,CC1=CC=NC=C1CN(C)CC1CCCC1C(F)(F)F,,,
2322,CCC1=CC(C(=O)N(C)C2CC(NC(=O)C3CCC4=NN=CN4C3)C2)=CC(=O)[NH]1,,,
2323,CCC1=CC=NC(C(=O)N2CCCC(C)C2CNC(=O)CCC2(C)CC2)=C1,,,
2324,CCN1CCOC(C(=O)N2CCCC2C2CCN(C(=O)CC3(C)CC3)CC2)C1,,,
2325,COC1=CC(CN2N=C(CCC3=CC=CC=C3)OC2=O)=C(Br)C=N1,,,
2326,CC(C)[C@H](NC(=O)NC(C)(C)C)C(=O)N1CCC(C2=NOC=N2)CC1,,,
2327,CC1CC(=O)CC(C(=O)N2CC(N3C=CC=N3)C2)C1C(=O)N1CC(N2C=CC=N2)C1,,,
2328,COC(=O)C1=CN=CC(CSCC2CCCS(=O)(=O)C2)=C1,,,
2329,COCC(=O)NC1CN(C(=O)NCC2=CC=C(C3=N[NH]C(C)=N3)C=C2)C1,,,
2330,CCOC(=O)C(NC(=O)C1CC12CCOC1=CC=CC=C12)C1CCCOC1,,,
2331,CC1=CC=C(CN2CCC(CN(C)C(=O)C3=CC=C(N4C=NC5=CC=CC=C54)C=C3)C2)S1,,,
2332,CC(NC1=NC=C(Br)C=C1C#N)C(=O)NCC1=CC=CO1,,,
2333,CC1=CC=C(CN2C=CC=C(NC(=O)N3CC(C4=NC(C5=CC=CC=C5)=NO4)C3)C2=O)C=C1,,,
2334,CC(=O)NC1=CC=C(N(C)C(=O)NC2=CC=NN2C(C)CC(C)C)C=C1,,,
2335,CC(NC(=O)CCCS(=O)C1=CC=C(Br)C=C1)C1=CN(CC2CCC2)N=C1,,,
2336,CC1=NC2=CC=CC=C2N1CC1=NN=C(COCC2=CC=NN2C)O1,,,
2337,CCC1=C(NC(=O)NCC(CO)CC2=CC=CO2)C=NN1C1=CC=CC=C1Cl,,,
2338,CS(=O)(=O)N1CCC(OCC(=O)OCC2=CC=CC3=C2OCCO3)CC1,,,
2339,CCN1N=NC=C1C(=O)NC1CC(CNC(=O)C2=C(Br)C=CO2)C1,,,
2340,COC(=O)C1=CC(C(=O)OC(C)C2=C(C)C=C(OC)C(C)=C2)=C(C)O1,,,
2341,CCC(OC)C(=O)N1CCC2(CN(C(=O)C3=CC(Cl)=CC(Cl)=C3)C2)C1,,,
2342,CC1N(C(=O)NC2(C(F)(F)F)CC2)CCOC1(C)C,,,
2343,CNC(=O)CN1CCCC1C1CCCCN1C(=O)C1=C(Br)OC=C1,,,
2344,CCC(C)CC(C)COC(=O)C(O)COC,,,
2345,CN(CC1=N[NH]C(C2=CC=CC=C2)=C1)CC1=NC2=CC=C(Br)C=C2O1,,,
2346,CCOC1=CC=C(C(=O)CCC(=O)NC2=NN(C)C(C)=C2CN)C=C1OCC,,,
2347,COC1=CC2=C(CCN(C(=O)[C@H]3[C@H]4CCC[C@H]4CN3C(=O)OC(C)(C)C)CC2)C(OC)=C1OC,,,
2348,O=C(CC1CS(=O)(=O)C1)NCC1(NC(=O)C2=C[NH]C3=CC=CN=C23)CCC1,,,
2349,CC1=CN=CC(C(=O)N[C@H]2C[C@H](NC(=O)C3=CC(F)=CC=C3F)C2)=C1,,,
2350,C[C@@H]1CS(=O)(=O)C[C@@H]1NC1=NC=NC=C1C#N,,,
2351,CC1=N[NH]C(=O)C(C(=O)N2CCCC(N(CCO)CC3=NN=CN3C)C2)=C1C,,,
2352,CSC1=CC=C(CNCC2=CC3=N[NH]C=C3C=C2)C=C1Cl,,,
2353,O=C(OC1CCCN(CC2=NC=CC=N2)C1)C1C2CC3=CC=CC=C3C21,,,
2354,CC(C)NC(=O)CCN1C(CN2CCCC2=O)=NN=C1N1CC(C)(C)OC[C@@H]1C,,,
2355,CC(NS(=O)(=O)C1=CC2=NC(Cl)=NC=C2S1)C1CCCNC1,,,
2356,CC1=CC(NC(=O)C2=C(F)N3C=C(Br)C=CC3=N2)=C(C(=O)NCC(F)(F)F)C=C1F,,,
2357,COCCN1CC(CNCC(O)COC2=CC=C3C=C[NH]C3=C2)CC1=O,,,
2358,CCOC(=O)C1=CC(N(C)CC2(O)CCC2)=NC=C1Cl,,,
2359,CC(NCCC1CC(OC(C)(C)C)C1)C1=CC=CC(S(=O)(=O)N2CCOCC2)=C1,,,
2360,CC1(C)OC2=C(SC=C2)[C@@H](NS(=O)(=O)C2=CC=C3CCS(=O)(=O)C3=C2)[C@@H]1O,,,
2361,CC1CC2=CC=C(F)C=C2CN1C1=NN=C(C(F)(F)F)S1,,,
2362,O=C1CCC(COC2=CC=C(N3C=NC=N3)C=C2)CN1,,,
2363,O=C1CC2CCC(CN1)N2C(=O)NC1=NC=C(CC2=C(F)C=CC=C2F)S1,,,
2364,CC1(C)OCC(CN(CC2=COC=C2)C2CC2)O1,,,
2365,CC1=C(CC(=O)N2CCC3(CCN(CC=C(Cl)Cl)CC3)C2)C=NN1C,,,
2366,CN1C(C(NC(=O)NC2=NN(CC3=CC=CC=N3)C=C2)C2=CC=CC=C2)=NC2=CC=CC=C21,,,
2367,CC(C(=O)OCC1=NC=CN1CC(F)(F)F)C1CN(C(=O)OC(C)(C)C)C1,,,
2368,CC1=CSC(C(=O)NCC(NC2=CC(C(C)C)=NC=N2)C2CC2)=C1,,,
2369,CCCOC1=CC=CN=C1C(=O)NC1=CC=NC(OC(C)C)=C1,,,
2370,CC(C)CC1=CC(C(=O)NC2=CC=CC=C2CS(=O)(=O)C2=CC=CC=C2)=CC(O)=N1,,,
2371,CC1=CC(C(C)(C)C)=CC(C)=C1CN1C=NC=CC1=O,,,
2372,CC1=CC(COCC(=O)OCC(C)(C)CC#N)=NO1,,,
2373,CCC(C)C(=O)N1CC2=CC=CC=C2CC1C(=O)NC[C@H]1CCCN(C2CC2)[C@@H]1C1=CC=NN1C,,,
2374,O=C(OC1CCN(C2=CC=CC=C2)C1=O)[C@@H]1CC[C@H](C(=O)N2CCOCC2)O1,,,
2375,O=C(NCCC1OCCC2=CC=CC=C21)C1=CC(Br)=CN=C1OCC1CC1,,,
2376,CCCN(C[C@@H]1CCO[C@H]1C1=CC=NN1C)C(C)C(=O)NC1=CC=CC=C1C,,,
2377,CC(OC1CCCC1)C(=O)N[C@H](C(=O)O)[C@@H](C)O,,,
2378,COC(=O)C1=CC=C2C=C(CCNC(=O)C3=CN(C4CC4)C(C)=CC3=O)OC2=C1,,,
2379,CC(NC(=O)C1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1O)C(O)C1=CC=CC(F)=C1,,,
2380,CS(=O)(=O)C1=CC=C(CNC(=O)CC2=NC(C3CCCCC3)=CS2)S1,,,
2381,CCC1=NOC=C1CN1CCCCC1C1CCCN1,,,
2382,CC1=C(C(=O)NC2=NC(CC3CC3)=NS2)SC(C2=C(C)ON=C2C)=N1,,,
2383,CC(C)C1=CC=CC2=C1CCN(C(C)C1=NC=CC(N)=N1)C2,,,
2384,CC[C@H](COC)NCC1=CN=C(N(C)C)N=C1,,,
2385,CC(C)C(CNC(=O)CCN1C=C(Cl)C=N1)NC(=O)C1CC12CCC2,,,
2386,O=C(CSC(F)(F)F)NCC[C@H](O)C(=O)O,,,
2387,COC1=CC=NC(OC)=C1C(=O)NCC1CCC(NC2=CC=C(C)N=N2)C1,,,
2388,CC(C)CC(C(=O)OC1CCOC2(CCOCC2)C1)C1=CC=C(Cl)C=C1,,,
2389,CCN(C(=O)C(C)N1CC[C@H]2[C@@H](C1)NC(=O)N2C(C)C)C1CCCCC1,,,
2390,CO[C@@H]1CN(C(C)C2=NC=C(C)O2)C[C@H]1NC(=O)C1=CSC2=CC(C)=CC=C12,,,
2391,COCC1CCC(NC2=CC=C3C=CC=NC3=N2)CC1,,,
2392,CC(NC(=O)C1=CC=C(OC(F)(F)F)C(Cl)=C1)C1(C(=O)O)CCOCC1,,,
2393,C[C@H](CC1=CC=CC=C1)C(=O)N(C)CC(O)CNC(=O)[C@H]1CC[C@H](C)CC1,,,
2394,CC1C(OC(=O)CCN2C=CC3=CC=CC=C32)CC(=O)N1C,,,
2395,CC1=C(C2=NN=C(N(CC3=CC=CS3)C(C)C)N2C)OC(O)=N1,,,
2396,COC(C)(C(=O)OC1CC(C)(C)OC1(C)C)C1=CC=CC=C1F,,,
2397,CCN(CC1CCN(C(=O)C2CCN(C)C(=O)C2)CC1)CC1CC(C)(C)C1,,,
2398,CCN(C(=O)NC1CN(C)C2(CCOCC2)C1)C(C)CS(=O)(=O)CC,,,
2399,COC1=CC=CC(C(F)CN(C)CC2COC(C)(C)OC2)=C1,,,
2400,CC1OCCCC1C1=NC(C(C)(C)C2=CC=C(OC(F)(F)F)C=C2)=NO1,,,
2401,O=C(CCNC1CCCC=C1Br)OCC1=CC=CC=C1,,,
2402,CN1CCN(CC2=NC(C3CC3)=CS2)C2=CC=C(Br)C=C21,,,
2403,CCCCC(C)(F)C(=O)NCC1(C)CCN(C(=O)C(C)N2C=NC=N2)CC1,,,
2404,CC1(C)OC2=CC=C(C(=O)NCC(C)(C)C3=CC=CC=C3Br)C=C2O1,,,
2405,COC(=O)C1=C(COC(=O)CC(OC)C(F)(F)F)C=CS1,,,
2406,CCCN(C(=O)C1=CC2=C(CCCC2)[NH]1)C1CCN(C(C)C(=O)NC2CC2)C1,,,
2407,COCC1(C(=O)OC(C)(C)C)CCCN(C(=O)C(NC(=O)OC(C)(C)C)C2=CC(C)=CC(C)=C2)C1,,,
2408,CN(C(=O)C1=CC(OC2=CC=CC=C2)=CC=C1O)C1=CC=C2C=C[NH]C2=C1,,,
2409,CC1=CC2=C(C=C1C)OC(CNC1=CN=C3C(=C1)C(C)=NN3C)=C2,,,
2410,COC1=CC=C(C(C)N(C)C2=NN=C(C3=CC=C[NH]3)N2CCCN2CCCOC(C)C2)C=C1,,,
2411,CCNC(=O)CCCC(=O)NC1CCCN(C(=O)C2=NC=C(OC)C=N2)C1,,,
2412,CC(=O)C1=CC=C(S(=O)(=O)NCCC(=O)N(C)C2=CN(C)N=C2)C=C1,,,
2413,O=S(=O)(NCCN1CCN(CC2=CC(F)=C(C(F)(F)F)C=C2F)CC1)C1=CC=CC=C1,,,
2414,CCCOC1=CC(C)=CC=C1CNC(=O)CC1CCN(S(C)(=O)=O)CC1,,,
2415,CS(=O)(=O)C1=CC=C(NC(=O)CCCN2C=CN=C2)C=C1C(F)F,,,
2416,CCC1CC(C)CN1C(=O)NCC1CCCS1,,,
2417,CC(C)(C)C1=NN2C(=O)N(CC3=CC=C(C4=NC=CO4)C=C3F)C=NC2=C1,,,
2418,CC1=CC=CC2=CC(C(=O)NC3=CC(O)=CC(Br)=C3)=CN=C12,,,
2419,CCC(NCCN1C=C(C)C=N1)C1CC1C,,,
2420,CN(C(=O)C1=CSC(CCNC(=O)OC(C)(C)C)=N1)C1=CC=CC2=C1[NH]C=C2,,,
2421,CCNS(=O)(=O)C1=CC=C2CCN(C(=O)C3(OC(C)C)CCOC3)C2=C1,,,
2422,O=C(CC1(CC(=O)N2CCOCC2)CCCC1)NC1=NC(O)=C2CCCCC2=N1,,,
2423,COCCN1CCN(C(=O)CCN2C(C)=CC(O)=CC2=O)C(C)(C)C1,,,
2424,COC1=CC=C(OCC(=O)N2CC3=CN=CN=C3C2)C=C1C,,,
2425,CC(C)COC1=NC=CC=C1C(=O)N(C)C1=CC=C2C=C[NH]C2=C1,,,
2426,CCC(O)C1=CC=CC=C1C1=COC(C)=C1,,,
2427,CC(C)C1CC(NC2CC(C)(C)OC3=CC=CC=C32)CCO1,,,
2428,O=C(C(F)C1CCOC1)N(CCC1=CC=C(F)C=C1)C1CC1,,,
2429,CN1[NH]C(C2CCN(C(=O)C34C5C(=O)C6C7CC(C63)C4C75)CC2)=NC1=N,,,
2430,O=C1C2=CC=CC=C2C(C2=NN=C(C3=CC4=C(C=N3)OCCC4)O2)=NN1CC1=CC=CC=C1,,,
2431,CC(=O)NC(C(=O)N(C)C1=NC=C(C)S1)C1CCCC1,,,
2432,CC(C)C1=NC=C(CNC2=CC(CO)=CC=N2)S1,,,
2433,C[C@H]1CC[C@@](C)(C(=O)NCC2(NC(=O)C3=C(Cl)N=CS3)CCC2)C1(C)C,,,
2434,CC1=C(OCC(C)NC(C)C2=NC=CN2C)C(C)=CC=C1,,,
2435,CC(C#N)C(=O)NC[C@H](C)NC(=O)CC(C)(C)C1CCCCC1,,,
2436,O=C(CCC1=CSC=N1)NS(=O)(=O)CC1CCC2(CCOCC2)O1,,,
2437,CC1=C(C(=O)N2CCC(COC3CCNC3)CC2)C(C2=CC=CC=C2F)=NO1,,,
2438,CC1CN(C(=O)C(C)(C)OC2=CC=CC=C2)C(C)C1C,,,
2439,CCCN1N=CC=C1CN1CCC(C2=CC=C(CC)C=C2)C1,,,
2440,CN(CCC1=CC=CC=N1)C(=O)CNC(=O)COC1=CC=C(C2SCCCS2)C=C1,,,
2441,CN(C(=O)NC1=NN(C)C=N1)C1(CO)CC1,,,
2442,CCNS(=O)(=O)C1=CC=C(CNC(=O)[C@@H](N)CC(=O)OC)C=C1,,,
2443,O=C(COC1=CC=CC=C1C(F)F)N1CCC(N2CCC3=CC=CC=C3C2)CC1,,,
2444,COC1=CC=CC2=C1OCCCC2NC(=O)N[C@@H]1C[C@H]1C1CCNCC1,,,
2445,O=C(NC1=C(Cl)C=CC2=NSN=C12)C(F)(F)C1=CC=CC(Cl)=C1,,,
2446,O=C1C2COCC1CC(C(=O)N1CCN(C3=NC=CN=N3)CC1)C2,,,
2447,CC(=O)N1CCC(C)(C)C2=CC(S(=O)(=O)NCC(C(C)C)N3CCC(C)CC3)=CC=C21,,,
2448,COC1=CC=C(CN(C2=CC=NC=C2)S(=O)(=O)C2=CN=C(C3CC3)S2)C=C1,,,
2449,COC(=O)C1=CC=CC=C1NC(=O)CN1C=C(C(C)C)C=N1,,,
2450,CC1=NON=C1CNC(=O)NC(C)(C)C1CCOCC1,,,
2451,COC1=CC=CC=C1CC(C)NC(C(C)C)C(O)C1=CC=CC=C1,,,
2452,CC(=O)N1C[C@H](O)C[C@H]1C(=O)NC1=C2C(=CC=C1)CCCN2C,,,
2453,COCCC(NCC1=CN2C=CC=C(F)C2=N1)C1=CC=CO1,,,
2454,OC(CC1CCCO1)CN1CCO[C@@H]2COCC[C@@H]21,,,
2455,CCOC1=CC=CN=C1N1CCN(CC(O)(C2=CC=CC=C2)C(C)C)CC1,,,
2456,CC1CN(CC2=NN=C(N(C)C)O2)C(C)(C)CN1CC1=NN=C(N(C)C)O1,,,
2457,CCN1C(C)=NN=C1COC(=O)CN(C)C(=O)COC,,,
2458,CC1=CC=CC(N(CC(C)(C)C)C(=O)CN2C=C(C3=CC=CC=C3)C(C)=N2)=N1,,,
2459,COC(=O)C1=CC=CC2=C1C=C(C(=O)NC1=CC=C(Cl)C(NC(=O)C3CC3)=C1)S2,,,
2460,CC1=C(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)C(C)C(F)(F)F)C=NC2=CC=CC=C12,,,
2461,CC1=CC=C(C2=CSC(COC(=O)CCC3=CC=NC=N3)=N2)C=C1,,,
2462,CO[C@@H]1CN(C(=O)CC2OCCCO2)C[C@H]1NC(=O)C1=CC=C(F)C2=CC=CC=C12,,,
2463,CC(C1=CC=C(S(C)(=O)=O)C=C1)N1CC(CNC(=O)C2=C[NH]C(=O)N2C)C1,,,
2464,CC(C)C1CCCC(NC(=O)C(N)CC(F)(F)F)C1,,,
2465,CCC1=C(NC2CN(S(=O)(=O)C3=CC=C(OC)C=C3)C2)N2N=CN=C2N=C1C,,,
2466,CC(NC(=O)C(C)(C)C)C(=O)N[C@H]1C[C@H](NC(=O)C2CC23CCCC3)C1,,,
2467,CC1CC(C(=O)N2CCCC2CN(C)CC2=CC=C(OCC(F)(F)F)C=C2)C1,,,
2468,COCC(NC1CCC(CNC(=O)OC(C)(C)C)CC1)C1=CC=C(F)C(F)=C1,,,
2469,CC1=CC=C(C(=O)N2C[C@H]3CN(CC(=O)NC(C4CC4)C4CC4)C[C@@]3(C)C2)N=C1C,,,
2470,CC1=CC=CC(Cl)=C1CC(=O)NC(C)CNC1=NC(C(F)(F)F)=CC=N1,,,
2471,CCO[C@@H]1CCC[C@@H]1S(=O)(=O)N1CCC2(CC1)OC(C)(C)NC2=O,,,
2472,CCC1=NSC(N(C)C2CCC(NC(=O)CN3CCC(C)CC3)CC2)=N1,,,
2473,CCN1C=C(C(=O)NC2CN(C(=O)C3=CC4=CC=CC(F)=C4O3)C2)C(C2CC2)=N1,,,
2474,CC1=NC2=CC=C(NC(=O)C3=CC4=CC=CC=C4OC3)C(Cl)=C2N=C1C,,,
2475,CC1=C(C)C(C(=O)NCC(=O)N2CCC3=CC=CC=C3C2)=C(N2C=NN=N2)S1,,,
2476,CC1=CC=C(Br)C=C1NC(=O)CCNC1=CC(N2CCSCC2)=NC=N1,,,
2477,CCN(C)C1=NN=C(C2=CC=CN2C)N1CC(C)(C)OC,,,
2478,NC(=O)C1=CC=C(NC(=O)C2=CC=C(OC3=CC=C(Cl)C=C3Cl)C=C2)C=N1,,,
2479,C1CN2C(CNC3(C4CC4)CC3)=NN=C2CO1,,,
2480,CC(C)(C)OC(=O)N1CCC([C@@H]2C[C@H]2NCC2=CSC(C3=CC=CC=N3)=N2)CC1,,,
2481,CC1=CC=C(CN(C)CC2=NN(C)C(C)=C2)N=C1,,,
2482,CC(CCC1=CC=CN=C1)NC1=CC=C(CN(C)C)C(F)=C1,,,
2483,O=C(NCC1=CC=NN1CC(F)(F)F)NC1=CC=NC(SC2=CC=CC=N2)=C1,,,
2484,CNS(=O)(=O)C1=CC(C(=O)OC(C)C2=NN=C(C3=CC=CC(Cl)=C3)O2)=CO1,,,
2485,CCCN(C(=O)C1=CC(C(=O)OC)=NN1C1=CC=CC=C1)C1CCC2=CC=CC=C21,,,
2486,COC1=NC=C(S(=O)(=O)NCC2(C(N)=O)CCCC2)S1,,,
2487,CC1=C[NH]C(CCC(=O)NCC2=CC=C(Cl)C(C(F)(F)F)=C2)=N1,,,
2488,CC(C)N(CCCO)CC1=CC(Br)=CS1,,,
2489,CCOC(=O)CCS(=O)(=O)NCC1(N2C=CC=N2)CC1,,,
2490,CCC(C)(C)C1=NOC(C2CCCOC2C)=N1,,,
2491,CCCCC1=CC=C(CC(=O)N(C)CCNC(=O)CC2=CC=CO2)C=C1,,,
2492,CC1CC(OC(=O)C2CSCCS2)C(=O)O1,,,
2493,CC(C)N1C=C(CN(C)CC2=NN(C)C=C2Br)N=N1,,,
2494,CCOC(=O)C1(CC(=O)N2CCN(CC3=NN=C(C)N3C)CC2)CCOCC1,,,
2495,CCC1(C(=O)N(C)CC2=CC=NC3=CC=CC=C23)CCN(C(=O)C2=CC=CC=C2)CC1,,,
2496,CC1=CC(C(=O)N(C)CCN(C(=O)CC2CC2)C(C)C)=C(C(F)(F)F)O1,,,
2497,CCCC1C(C)CCCN1CC(O)CN(C)CC(F)(F)F,,,
2498,O=C(NCC(OCC1=CC=CC=C1)C1=CC=C(Cl)C=C1)NC(CO)CC1CCOC1,,,
2499,O=C1CCCN2N=C(C(=O)N3CCS(=O)(=O)N4CCCCC34)C=C12,,,
2500,CCSC1=CC=CC(Br)=C1NC(=O)NC1=CC=C(OCCS(C)(=O)=O)C=C1,,,
2501,O=C(CN1CC[C@@H](OC(F)F)C1)NC(=O)NC1CC1,,,
2502,CN1CC(C(=O)N[C@H]2C[C@@H](NC(=O)[C@@H]3OC[C@@H]4CCC[C@@H]43)C2)NC1=O,,,
2503,COC1(CNCC2(C)CSC2)CCCC1,,,
2504,C[C@@H]1CN(C2CC(OCC3=CC=CC=C3)C2)C[C@H](C2=CC=C(F)C=C2)O1,,,
2505,C[C@H](NC(N)=O)C(=O)N(C)C1CCN(C2=NC=CC(OC3=CC=CC=C3)=N2)C1,,,
2506,CC(NC[C@@H]1C[C@H]1C1=CC=CO1)C1=CC=C(S(=O)(=O)C(F)F)C=C1,,,
2507,O=C(NCC(CO)CC1=CC=CC=C1C(F)(F)F)C1=CC=C(C2=CC(Cl)=CC=C2)[NH]C1=O,,,
2508,CC1CCC(NS(=O)(=O)CC2=NC(C3=CC=CC=C3NC(=O)C3CC3)=NO2)CC1,,,
2509,CN1C(CN2C[C@H]3CN(C(=O)C4=CCOCC4)C[C@H]3C2)=NC2=CC=CC=C21,,,
2510,CC(C)CN1N=CC(NC2=C3N=NN(C(C)C)C3=NC=N2)=C1C(F)F,,,
2511,CCOC(=O)C1=C(NC(=O)NC2=CC=C(OC(F)F)C(OC)=C2)SC=N1,,,
2512,O=C1NCCN(C(=O)C2=CC=C(N3C=CN=C3)N=N2)C2=CC=CC=C12,,,
2513,O=C(OC1CCC2=CC=C(Cl)C=C21)C1=N[NH]C2=C1CCCC2,,,
2514,CCCNC(=O)C1CCN(C2=NN=C(C(CC)C3=CC=CC=C3)N2CC2=CC=CN(CC)C2=O)CC1,,,
2515,CCC(NCC1=CN2N=CC=C2N=C1)C1=CC(F)=CC=C1F,,,
2516,O=C(NCC1=CC=CC=C1C1OCCO1)C1=CC=CC2=C1C(=O)NC2,,,
2517,CN1N=CC=C1C1CCN(C2C3=CC=CC=C3C3=CC=CC=C32)CC1,,,
2518,CCN(CC)CCCN1CC(O)C(C)(C)C1,,,
2519,CCOC(=O)C(CC1=CC=CC=C1Cl)NCC1=CC=CC(C(=O)NCC(C)C)=C1,,,
2520,CCNS(=O)(=O)C1=CC=CC=C1S(=O)(=O)N(C)CC1CCCN(C)C1,,,
2521,CCC(C(=O)OC(C)(C)C)N(C)C(=O)CCSC1=CC=C(Br)C=C1,,,
2522,COC1=CC(C(=O)N2CCCC(C#N)C2)=CC(OC)=C1OC(F)F,,,
2523,CCCN(CC1=CN=C(C(C)(C)C)N=C1)C1CCS(=O)(=O)C1,,,
2524,CCCC(C(=O)N1CCCCC1C1=NC=CN1CC)S(N)(=O)=O,,,
2525,CC1=CC=C(Cl)C2=CC=C(NC(=O)N3CCC=C(C4=CC=NC=C4)C3)N=C12,,,
2526,FC(F)(F)C1=CC(SC2=N[NH]C(CC3=CC=CC=C3)=N2)=NC(C2=CC=CN=C2)=N1,,,
2527,CC1=NOC(=O)C2=CC=C(NC(=O)[C@@H]3C[C@H]3C3=CC=C(Br)C=C3F)C=C12,,,
2528,CC(C)OC1=CC=C(NC(=O)C(C(C)C)N2C=C(Br)C=N2)C=C1C(N)=O,,,
2529,CC1=NSC(C)=C1CNC(C)C1=NC2=CC=CC=C2S1,,,
2530,CN(CC1=N[NH]C(C(C)(C)C)=N1)CC1=CC(Cl)=CN1C,,,
2531,COC(C)(C)CCOC(=O)CN(C)C(C)=O,,,
2532,CC1=C(C)N2CCN(C(=O)C3=NOC(CN(C)C)=C3)CC2=N1,,,
2533,CC1=COC(C(=O)OC2CCN(C3CC3)C2=O)=C1,,,
2534,CC1=CC=C(CNC(=O)C(C)N2C3CCC2CC(NC(=O)CC2CCC2)C3)C=C1,,,
2535,CN1CCN=C1N1CC(=O)N(C)C2=CC=CC=C2C1.I,,,
2536,CCCCC(CC)CC(=O)N1CC(CNC(=O)C2=NOC(C(C)(C)C)=C2)C1,,,
2537,CC1=NN=C(C2=CC=CC=C2NS(=O)(=O)C2=CC(C#N)=CC=C2C)O1,,,
2538,COC1CCCC(C(=O)NCC2=NC(C(F)F)=NO2)C1,,,
2539,CC(NCC1CCC(C2=CC=CC=C2)O1)C1=CC2=C(C=C1Br)OCCO2,,,
2540,COC1=CC=CC(CC(N)C2=NC(C3=CC=CN=C3OCC(F)F)=NO2)=C1,,,
2541,CC1=CSC(CCN(C)[C@@H]2[C@H]3CC(=O)[C@H]3C[C@H]2O)=N1,,,
2542,CC(C)CC(C)CN1N=CC=C1C(N)=O,,,
2543,COC(=O)CNC(=O)CNC(=O)NC1=CC(Cl)=CC(C(=O)OC)=C1,,,
2544,O=C(NCC1=CC=C(OCCN2CCCC2)C=C1)C1=CN=C(C2CCNCC2)O1,,,
2545,O=S(=O)(NCCC1=NC(C2=CC(F)=CC=C2C(F)(F)F)=NO1)C1=CC=CC(Cl)=C1,,,
2546,CC(C)(C)C1=CN=C(C(=O)NC(CO)CC2OCCO2)O1,,,
2547,O=C(NCC1CCN(CC2CC2)CC1)NCC1C[C@@H]2CCCC[C@H]2O1,,,
2548,CC1=C(S(C)(=O)=O)C=C(S(=O)(=O)NC2=CC3=C(C=C2Cl)CCC3)O1,,,
2549,CC1=C(CNC(=O)C2=C[NH]N=C2C2CC2)N=CO1,,,
2550,CCOC(=O)N(C)C1CCN(S(=O)(=O)C2=CC=CC=C2CC#N)CC1,,,
2551,C[C@@H]1CN(C(=O)C2=CC=CC=C2S(=O)(=O)CCN(C)C)C[C@H](C2=CC=C(F)C=C2)O1,,,
2552,CCC(COCC1CC1)NC(=O)C1=CC2=C(C=C1Cl)NC(=O)C2,,,
2553,CC1=CC=C2NC(C3=CN=C(C4CCCO4)S3)NC(=O)C2=C1,,,
2554,CCOC(=O)NC1CCCN(C2=NN=C(C3CCC(=O)N3)N2C2CCCC(C(F)(F)F)C2)C1,,,
2555,CN1C=CC(C2=CC(C(=O)N3CCOC4(CCN(CCCO)CC4)C3)=NO2)=N1,,,
2556,CC(CC(=O)NC1=CC=CC(N2CCCC2)=C1)NC(=O)C1CNCCOC1,,,
2557,CC(C)(C#N)C1COCC1NCC1=CC=CC=C1S(=O)(=O)N1CCOCC1,,,
2558,CCC1=NOC=C1CNCC(OC)C(C)(C)C,,,
2559,CC1=C(C(=O)NC(C)C2(C3=CC=CC=C3)CCCC2)SC(Cl)=N1,,,
2560,CC1=CC(C(=O)N[C@@H]2CCO[C@@H](C3=CC=CS3)C2)=C(C)N1C1=NN(C)C=C1,,,
2561,COCC1=NOC=C1C(=O)N[C@H]1CCOC[C@H]1NC(=O)C1=C(C)N=NS1,,,
2562,COC1=CC(C)=CC=C1C(=O)NCCN(C)C(=O)C1=CCCCCC1,,,
2563,O=S(=O)(CC1=CC=C(C2=NC(CC3=NN=CN3C3=CC=CC=C3)=NO2)O1)C1=CC=CC=C1,,,
2564,CC(C)(C)SC1=C(Br)C=CC=C1CNCC(C)(C)C1(O)CCOCC1,,,
2565,O=C(NCC1=CC=C(F)C=C1)C1CCN(C(=O)NC2=NC(SC3=CC=CC=C3)=NS2)CC1,,,
2566,CCC1=NOC(C)=C1CN1C[C@@H]2CCCN(C(=O)C3=CN(C4CCC4)N=C3)[C@@H]2C1,,,
2567,CC1=CC2=C(C=C1C1=CC=NC(C(F)(F)F)=C1)CNCC2,,,
2568,CC1=CC(C(=O)OC(C2=NC3=CC=CC=C3O2)C(F)(F)F)=CC=C1N1CCNC1=O,,,
2569,CC1=C(C2=NC(C3=CC=CC4=C3C=C[NH]4)=NO2)SC(C2=CN(C)N=C2)=N1,,,
2570,CN1CCCN(S(=O)(=O)C2CC2C2=CC=CC(F)=C2)C2=CC(Cl)=CC=C21,,,
