,SMILES,esol,logD,bace
7042,CCC(C)(C)C1=CN(CC(=O)N2CCC(C3=CC=CC=C3C)CC2)N=N1,-4.52377,0.53877836,4.4829617
7043,CCCCN(CCCO)C(=O)NC1CC2(CCC2)C1,-4.2989626,1.0490575,3.884932
7044,CC(C)CN(CC(C)C)C(=O)CN1CCC2(CCCNC2)C1,-4.1821737,0.6585998,4.1446743
7045,O=C([C@H]1N[C@@H]2CC[C@H]1C2)N1CC(O)C2(CC2)C1,-3.9508655,0.5124102,3.2912588
7046,CN(CCNS(=O)(=O)C1=CC=C(C(C)(C)C)S1)CC1=CC=C(F)C=C1,-5.049512,0.80480915,4.014347
7047,O=C(NCC1(O)CN(C(=O)CCC2=NN=C[NH]2)C1)C1=COC(C(F)(F)F)=N1,-4.5102987,0.8879185,4.0007534
7048,O=C(C1=CSN=C1)N1CCC(NC(=O)C(F)(F)F)CC1,-4.085211,0.93716687,3.793651
7049,CC1=CC=C(CN(CCCC(C)C)C(=O)CN2C(=O)CCCC3=CC=CC=C32)O1,-5.105281,0.24925044,4.722702
7050,CN1C[C@H](C2=CC=CC=C2)[C@@H](C(=O)N[C@H]2CCN(C(=O)C3=CC=CC4=C3C=N[NH]4)C2)C1,-4.73377,0.6473257,4.827793
7051,CC1C2=CC=CC=C2CN1C(=O)C1=C(S(=O)(=O)NC2CCCCCC2)C=CS1,-4.3615646,1.0104288,4.5213594
7052,CC(C)N1C2=CC=CC=C2N2C(SCCN3CCCS3(=O)=O)=NN=C12,-3.9968846,0.44394064,4.5085106
7053,CC1(C)CC2=C(C=CO2)CN(C(=O)CN2C(=O)C=CN(CC3=CC=CC=C3)C2=O)C1,-4.2456865,0.49478215,4.772029
7054,CCC(CC(=O)NCC1=NC(C(C)(C)O)=N[NH]1)C1=CC=C(C)C=C1,-5.210739,1.0682558,4.0946856
7055,CC(C)(C)C1=NOC(CNC(=O)N(CC2=CC=CC=C2)CC2CC2)=N1,-4.2742953,0.97079223,4.5833373
7056,O=C1CN(C(=O)C2=CC=C(CNS(=O)(=O)C3=C[NH]C4=C3C=CC=C4Br)C=C2)CCN1,-4.6841044,1.3989298,4.616609
7057,CC1=NC(CN2C=C(C(=O)NC3=NC(C4=CC=CC5=CC=CC=C45)=C(C)S3)N=N2)=NO1,-5.067008,0.6609503,4.8035164
7058,O=C1CCN(CC=CCl)C(=O)N1CC1=CC(F)=CC=C1F,-4.526205,-0.1750792,3.8461776
7059,CC(C)N1N=CN=C1CNC1=NN=C(C(F)F)[NH]1,-2.8561366,0.15734032,3.8933935
7060,CC1=CC=CC(C2=CCN(C3=NN=C(C4=NOC(C(F)(F)F)=N4)N3C)CC2)=C1,-4.974834,0.8584668,4.4222836
7061,CCOC(=O)C1=CC(Cl)=NN=C1NCC1(C2=CC=CC=N2)CC1,-4.506345,0.4857381,3.9405937
7062,CCC1(CC)CN(S(=O)(=O)C2=C(C)C3=CC(F)=CC=C3O2)CCS1,-4.363289,0.61044127,3.760727
7063,CC1=NC2=C(C(=O)NCC3=CN(C4CN(CCCF)C4)N=N3)C=NN2C(C)=C1,-5.2687826,-0.011381354,4.356557
7064,CCC1=CN=C(CN(C)C2=NN=C(CC(C)C)N2CC2=C(C)N(C)N=C2)S1,-5.081049,0.18002155,4.251075
7065,COC(=O)NCC(=O)N1CCC2(CC1)CC2NC(=O)CCCC1CCCCC1,-4.990856,0.47766918,4.7868915
7066,COC(=O)C1CC2=CC=CC=C2N(CC2=CC=C(N3C=CC(C)=N3)C=C2C)C1,-5.1123776,0.85595703,4.571658
7067,O=C1CC(CC(=O)OC(C(=O)C2CC2)C2=CC=CC=C2F)CO1,-4.7380056,-0.03236374,4.013921
7068,CC1CCN(CC2CCCN(C(=O)CC3CC(=O)NC4=CC=CC=C43)C2)CC1,-5.2124357,0.6342208,4.789322
7069,CC1=NC=CN1CC(=O)N(C)CCCN(C)C(=O)CC1=N[NH]C=N1,-4.683362,0.19512191,4.36124
7070,CC1=C(Br)C=NC(CNCC(C)CN2C=CN=C2)=C1,-4.280127,-0.35232654,3.9870603
7071,CN(C)C(=O)C1=CC=CC=C1CN1CCOC(C2CC2)(C2CC2)C1,-3.9095042,0.7673787,4.7454996
7072,CCC(C)(C)NC(=O)C(SC1=NN=C(C2CC2)[NH]1)C(C)C,-3.8470013,0.48128864,3.758181
7073,CC1=C([C@@H]2C[C@H]2C(=O)N2CC(CNC(=O)C3=CC4=NC=CC=C4O3)C2)SC=C1,-4.9489465,0.52034944,4.435364
7074,CC1CN(CC2=C(Cl)OC3=CC=CC=C23)CC2(CCCC2)O1,-4.2531385,0.87524813,4.021619
7075,CCS(=O)(=O)CCN(C)C1=NN=C(COC2=CC(C)=CC=C2)N1CC1(O)CCOCC1,-4.283146,0.011067543,4.2733936
7076,O=C(NCCN1CC2=CC=CC=C2OCC1=O)NC1CCCN(C(=O)CC2=CC=CC=C2)C1,-5.37218,0.2875655,4.9948177
7077,CC1=CC=C(N2CCOC2=O)C=C1NC(C)C1=CN=NN1C1=CC=CC=C1,-4.560609,0.40176538,4.705968
7078,CCOC1=CC2=C(C=C1OCC)CN(C(=O)NCC1=NN=C(C)S1)CC2,-4.853532,1.0235702,3.9344645
7079,CC1=NSC(C(=O)NC2CC(CN)C2)=C1,-4.681532,0.57238954,3.2094965
7080,COC1=CC=C(OC)C2=C1N=C(NCC1=CC=C(F)C=C1CSC)S2,-5.0865946,-0.10008641,3.9324703
7081,CC12CCCC1NC(=O)N(C1CC(=O)N(C3=C(F)C=CC=C3F)C1)C2=O,-4.1811996,0.3241694,4.0120134
7082,CCC(CC(F)F)C(=O)NC1(CNC(=O)C(C)NC(=O)C2=COC=C2)CCC1,-4.5868,0.7002277,4.728285
7083,CC(C)(C)O[C@H]1C[C@@H](C(=O)NCC2=NN(C3=CC=CC=C3)N=C2)C1,-4.7270455,0.6443907,4.5714474
7084,CC1=CC=C(C(=O)NC(C2=CC=C3OCCOC3=C2)C2CC2)C=C1NC(=O)OC(C)(C)C,-5.0929213,1.0445266,4.97985
7085,CNC(=O)C1=CC=C(CN(C)CC2=C(Cl)N=C(Cl)S2)C=C1,-4.8516197,0.611172,3.867845
7086,CC1=C(NC(=O)C(C)OC(=O)C(C)OC2=CC=CC(C#N)=C2)C(Cl)=CC=C1,-4.69685,0.09745524,4.568256
7087,COC(=O)[C@@H]1CN(C(=O)NC2=CC=C(C(F)(F)F)C=C2OC)C[C@H]1C1CC1,-4.9162655,1.2394849,3.97043
7088,COC(=O)C1=CC(NC(=O)NC2=CC=CC3=C2CCN3C(=O)OC(C)(C)C)=CC(S(C)(=O)=O)=C1,-4.4305663,1.0322399,4.7870336
7089,CC1=CN2N=CC(C(=O)NC3=NN=C4[NH]C=NN34)=C2N=C1,-4.153219,-0.09871077,4.211173
7090,O=C(CN1N=C(C(F)F)C=C1C(F)F)NS(=O)(=O)C1CCNC1,-3.480192,1.3371469,4.1069303
7091,COC1=CC=C(CC(=O)NCC2=CC=C(C(=O)N3C4CCC3CC(OC3=CC=CC=C3)C4)C=C2)C=C1,-5.1968994,0.4439198,5.1638203
7092,CCC1CN(C(=O)NCC(C(C)C)N2CCN(C)CC2)C(CC)CN1C(C)=O,-5.0099974,1.3473824,4.4483285
7093,CCC1(CC)C(NC(=O)C2=NN(C)C(C3=CC=C(OC)C(OC)=C3)=C2)C(C)C1OC,-4.694537,0.05629674,4.0211325
7094,CC1=CC=C(CNCC2(C(F)(F)F)CC2)C(C)=C1,-4.7476144,1.0449281,3.7840614
7095,CC(C)CC(=O)NC1=CC=C(Cl)C(C(=O)N2CCO[C@@H]3CN(C(=O)OC(C)(C)C)C[C@@H]32)=C1,-4.997034,0.72819525,4.6469493
7096,CC1=CC=C(CN(CC2CCCO2)C(=O)C2=C3N[C@H](C)C[C@H](C(F)F)N3N=C2)C(Br)=C1,-5.289153,0.26485524,4.586406
7097,CCCN(C(=O)NC1=CC=C(N2N=NC=C2C)C=C1)C(CC)C1=CC=CC=C1,-4.655011,0.41763476,4.730603
7098,CCC1CN2CCCC2CN1C1CCN(C2=CC=CC=C2OC)C1=O,-4.708455,0.6524505,4.2510395
7099,CC1=CC=CN2C=C(CN3CCSC(C)C3C3=CC=CC=C3)N=C12,-4.330042,-0.23776057,4.456193
7100,CC1=NON=C1CSC1CCC(C)(C)CC1,-3.4773667,-0.063612126,3.9287791
7101,CC(NC(=O)C1=CN=C2C(F)=CC=CC2=C1)C1CCN(C(=O)CC2=CC=CO2)C1,-4.753952,0.2413753,4.509226
7102,O=C(O)C1CC2(CCCC2)CN1CC1=CN2C=CC=CC2=N1,-4.141878,0.79237837,4.032575
7103,O=C(NC1=NN(CC(F)(F)F)C=C1Cl)C1CCCN1CC1=CC=C(Cl)C=C1,-4.46466,1.2058319,4.4263563
7104,CC1=CC(F)=CC=C1CCNC1[C@@H]2CCO[C@@H]2C1(C)C,-3.6159606,0.017774675,3.6659904
7105,CCN1C=C(C(=O)NC2CCN(CC3=CN=C(C)S3)C(C)C2)C2=CC=CC=C21,-4.8475895,0.29588237,4.6356115
7106,O=C1CCCN1CC(NC(=O)N(CCC1=CC=CC=C1)C1CCOC1)C1=CC=CC=C1,-4.975473,0.09285829,5.151473
7107,CCN1CCOC(C(=O)NC2=NC(C3=C(C)N=C(C)S3)=CS2)C1,-5.300353,0.100414075,3.6663823
7108,CCC1COCC1NCCC1=NC(C2=CC=CC=C2)=C(C)S1,-4.3760986,-0.5373797,4.2918615
7109,CC1=CC(C(NC(=O)NCC(O)COCC(C)C)C(F)(F)F)=CC=C1,-4.8187304,0.790856,4.3155193
7110,CC1=CC=C2C(=O)C(C(=O)OC(C)CNC(=O)OC(C)(C)C)=CN(C)C2=N1,-4.9817295,1.1969595,3.9471316
7111,CC1=CC=C(C(O)(CC(=O)N2CCN(CC(O)COC3=CC=CC=C3)CC2)C(F)(F)F)O1,-4.818364,1.0506411,4.5142403
7112,CC(=O)C1=CN(C)C(C2=NC(C(C)(C)C3=CC=CC(Cl)=C3F)=NO2)=C1,-4.590108,0.76125914,3.407773
7113,CC(C)C1=CC=NC(N2CCN(C3=CC=NC4=C3CCCC4)CC2)=N1,-4.4016867,-0.3942679,4.576378
7114,COC(C)C1=NC(COC(=O)C(CCC(C)C)NC(C)=O)=CS1,-4.745167,-0.17764309,3.8088734
7115,COC1=CC=C2C=C(C(=O)N3CCC[C@H]3C(=O)N=S(C)(C)=O)N(C)C2=C1,-4.6326966,0.87036246,3.8398066
7116,COC1=CC=CC(C2(C(=O)NC3=CC(N4CCCCC4)=CC=C3C)CC2)=C1,-5.3669724,0.3636006,4.0985894
7117,CC(C)CCN(CCC(C)C)S(=O)(=O)N1CCC(CCC(C)(C)C)C1,-4.8944373,0.6259263,4.262881
7118,CC1=CC(Br)=C(C(=O)N(C2CC2)C(C)C2CC2)S1,-4.0469728,0.5251178,3.108604
7119,N#CC1=C(N)N(C2=CC=C(C(=O)N3CCN4C=CC=C4C3C3=CC=CC=C3)C=C2)N=C1,-4.5346518,0.76719314,4.914358
7120,CN1N=CN=C1C1(O)CN(C2=CC=C(C3=C(F)C=CC=C3F)N=N2)C1,-4.407745,0.42497128,3.9598665
7121,O=C(OCC1=NN=NN1CC1CCOCC1)C1=C(C(F)(F)F)N(C2=CC=CC=N2)N=C1,-5.096854,0.3850088,4.630944
7122,CCOC1=CC=C(CCN(C)C(=O)C2=CC(C3=CC=C(C)C=C3)=NO2)C=C1,-4.649355,0.6102552,4.4261436
7123,CCN1N=CC=C1CNC(CCO)CC(C)C,-3.9219854,-0.08135351,3.7542684
7124,CCN(CC1=CC=CC=C1)S(=O)(=O)N1CCN2C(=O)CCC21C,-4.254401,1.0466626,4.0116515
7125,CCC(C)CCC(O)CC(=O)N1CCC(CC2=CC=CC=C2F)CC1,-5.184051,0.62832725,4.3823566
7126,CN1C=C(Br)C(CNC(=O)CC2=C[NH]N=C2)=N1,-3.5844293,-0.44168827,3.9802163
7127,CC1=CC(Cl)=CC2=C1OCCCC2NC1CCOC(C2=CN=CN2C)C1,-4.8564415,-0.5851932,4.4776163
7128,CCCS(=O)(=O)NC1=CC=C(NC2=NC=NC3=C2SC=C3C)C=C1,-4.3433385,1.0900829,4.590191
7129,CC1=CC(N(C)CC2CCN(C(=O)C3=CC=C(C4=N[NH]C=C4)S3)CC2)=NC=N1,-4.609476,0.6070141,4.9076686
7130,CC1OCCC12CN(C(=O)C1(N3C=NN=N3)CCOCC1)CCO2,-3.6485822,0.17190173,4.209217
7131,CC1=NSC=C1C(=O)NCC1CN(C(C)C(=O)NC2=CC=C(Cl)C=C2)C1,-4.6754627,0.65340793,4.772212
7132,CC1=CC(N2C=C(Cl)C=N2)=CC=C1CN1CCN2C(=NN=C2C2=CC=CC=C2)C1,-5.3054953,0.2780362,4.6426
7133,O=C1NC(C(=O)N2C[C@@H]3CN(C(=O)CCC4CCOC4)C[C@@H]3C2)CO1,-4.736832,0.001234208,4.3288774
7134,O=C(CCS(=O)C1CCOCC1)NC1=CC=CC=C1Cl,-4.4885254,-0.34853384,4.2070694
7135,CCN(CC)CCOC1=CC=C(CNC(=O)NCC2=CC=C(Br)C=C2C)C=C1,-5.704105,0.88471776,4.655405
7136,CCCC1SCCN1S(=O)(=O)CC(CC(C)C)OC,-3.6227453,0.44108945,3.3719616
7137,CC1=C(C)OC(C(=O)N2CCN(C(=O)C3=NN(C)C(C)=C3Cl)CC2)=C1,-5.1074877,1.309834,3.104344
7138,CCN(CCNC(=O)C1=CC=CC2=C1[NH]N=N2)C(=O)CC1CCC(OC)CC1,-5.0196104,0.5633925,4.8609567
7139,CC(=O)NCC(C)(C)C(=O)NC[C@H]1CC[C@H](NC(=O)C2(CCF)CC2)CC1,-4.5551634,1.7862444,4.372747
7140,CC1=CC(CCC(=O)N2CCCN(C(=O)CC(C)CC(C)C)CC2)=NO1,-4.9609857,0.5312157,4.3883257
7141,O=C(NC1=CC(C(F)(F)F)=CC=C1Br)N1CCC12COC2,-4.616251,1.0879297,3.7030096
7142,CCCN(CC1(CC#N)CC1)C1CCS(=O)(=O)C1,-3.6535325,0.62263006,3.6866937
7143,O=C(N=S1(=O)CCCC1)C1=CC(C2=CC=CC=C2)=NN1C1=CC=CC=C1,-4.135434,1.2445781,4.3131785
7144,CC1=C(Br)C=NN1CC(=O)OCCN1CCOC1=O,-4.0185637,-0.03907072,3.606833
7145,COC1=CC=C2C(=C1)CCN(C(=O)C1=NN(C3=CC=CC=C3C(C)C)C(C)=N1)C2C,-4.7242785,0.42841777,4.649745
7146,COC(=O)CCCC1CCCC(NCC(C2=CC=NN2C)C(C)C)C1,-4.51068,-0.037316587,4.4065995
7147,CC(CC(=O)NCC(O)CNC(=O)C1=C[NH]N=C1)C1CCCCC1,-4.6262684,-0.16792431,4.4145107
7148,CC1=C(CNC(=O)C2CC(O)CN2C(=O)CC2=CC=CC=C2F)SC(C2=CC=CC=C2)=N1,-4.7681313,0.4954796,4.5492496
7149,O=S(=O)(C1=CN=C2CCCN12)N1CCN([C@@H]2COC[C@H]2O)CC1,-4.3803725,0.43257222,4.089914
7150,CC(C)OCC1=CC=CC=C1CNCC1=CC=CN(C(F)F)C1=O,-4.1778164,0.21087047,4.54217
7151,O=C1CCC2=C(C=C(S(=O)(=O)NCC3=CC(C(F)(F)F)=CN=C3)C(Br)=C2)N1,-4.846386,1.4047998,4.215316
7152,CC(C1=CN(C2=CC=CC=C2)N=N1)S(=O)(=O)C12CC3CC(CC(C3)C1)C2,-4.5787373,0.94158643,4.3692374
7153,O=C(CN1C=NC2=C(C=CS2)C1=O)N1CCN2C=CC=C2C1C1=CC=CC=C1,-4.629763,0.66654444,4.7860584
7154,CN(C)S(=O)(=O)CCC(=O)N[C@H]1C[C@@H](NC(=O)C23CCCN2CCC3)C1,-4.312793,0.9140571,3.8884048
7155,CCN(C(=O)C1=CC(Cl)=C[NH]1)C1CCN(C(=O)C2=CN=C3C=CC=CC3=N2)C1,-4.8923464,0.59962183,4.5821533
7156,CC1CCN2N=CC(C(=O)N3CCCN(C(=O)C4=CN=NS4)CC3)=C2C1,-4.5499096,-0.13452211,4.2733936
7157,O=C(NCCS(=O)(=O)N1CCSCC1)C1CC(=O)N(C2=CC=C3C(=C2)CC2=CC=CC=C23)C1,-4.679954,0.7987046,4.74792
7158,CC1=CN2C(C(=O)N3CC4=CC=C(CNC(=O)C(C)(C)F)C=C4C3)=CN=C2C=C1,-5.111352,1.8337944,4.263905
7159,CCOC(C(=O)OC(C)CN1C=CN=C1C)C1CCCC1,-4.422036,-0.43478343,3.9694076
7160,CCCN(C)CC(=O)N1CCC[C@H]2CN(CC3=COC(C4=CC=CC=C4)=N3)C[C@H]21,-5.458818,0.16517618,4.727212
7161,CC(C)C[C@@H](CO)N(C)C(=O)NC1CCN(CC2CCOC2)CC1,-4.7658215,0.16298732,4.1065826
7162,CC(C)CCN1C(NC(=O)C2=CC(F)=C(O)C(Cl)=C2)=NC2=CC=CC=C21,-4.8451977,0.41388443,4.344207
7163,COC1=NC=CC=C1C(=O)COC(=O)C1(C#N)CC(C)C1,-4.177678,0.8535275,3.8787096
7164,CC(C)CCOC1=CC=CC=C1CNS(=O)(=O)C1=CC=CC2=C(Cl)C=CN=C12,-4.3694773,1.2399113,4.3993692
7165,CC(C)N1C=C(Cl)C(NC(=O)NC2CCC3=C(C2)N=C[NH]3)=N1,-4.0536513,-0.21061537,3.8496032
7166,CC(C)N1C(=O)N[C@@H]2CN(S(=O)(=O)C3=CC=C(C#N)C=C3C(F)(F)F)CC[C@@H]21,-4.5884275,1.4183694,4.011873
7167,NC(=O)C1=CSC(NC(=O)NC(CO)CC2=CC=C(F)C=C2)=N1,-4.975666,0.18463966,4.2219105
7168,CC1=CC2=C(N3C[C@@H]4CN(C(=O)C5=CC=C6OCCC6=C5)C[C@]4(C)C3)N=CN=C2S1,-4.508112,0.7987256,4.403511
7169,CC(=O)NC1=CC=CC(CNC2=CC(C)=C(C)C3=NC=CC=C23)=C1,-4.277814,-0.079552405,4.4797764
7170,COC1=CC(OC)=CC(C(NC(=O)NC2CCC3=NC(C4=CC=CC=C4)=CN3C2)C2=NC=CN2C)=C1,-5.3618994,0.22526327,4.97821
7171,CC1=CC(C)=C(NC(=O)CNC(=O)CSCC2=CN=C(C3=CC=CC=C3)S2)C(C)=C1,-5.0883074,-0.15600708,4.6027536
7172,O=C(COCC1CCCO1)NC1CC2CCCC(C1)N2C(=O)CC1(O)CCC1,-5.1630583,0.5803936,4.309882
7173,CC1=CN=C2C=C(C(=O)N3CCC(O)(CNC4=NC=CN=C4F)C3)C=CN12,-4.427148,0.8934399,4.095646
7174,CC1CC(NC2=CC=C3[NH]N=CC3=C2)C(C)O1,-3.7027462,0.002107535,3.9451013
7175,FC1=CC(F)=CC(C2=NSC(N3CCC(OCC4CCOC4)CC3)=N2)=C1,-5.181424,-0.049096134,4.2821407
7176,CC1=CC(OC(C)C(=O)N2CCN(CCNC3=NC(C)=NC=C3C)CC2)=CC=C1,-5.4555225,0.7615309,5.02213
7177,CC1=C(C(=O)N2CCCC2)C=CC=C1NC(C)CC1CCC(=O)N1,-4.433527,0.092667915,3.9777255
7178,COC(=O)C1=CC(C)=C(C(=O)NC2(C(F)(F)F)CCC2)O1,-4.582629,0.8621282,3.5100675
7179,CC1=CC(C(=O)N(C(C)C)C2CCCCC2)=C(C(F)(F)F)O1,-4.1043415,0.8044551,3.616288
7180,CC(=O)N[C@@H](C(=O)N[C@H]1CCN(C(=O)C2=C(C)C=CC=C2Cl)C1)C(C)C,-4.547055,0.34016535,3.9492612
7181,O=C1CCN(CCN2C=C(Cl)C=N2)C(=O)N1CC1OCCC2=CC=CC=C21,-4.6949334,-0.16570023,4.688366
7182,CC(C)OC1=CC(C(N)=O)=CC=C1NC(=O)NC(CS(=O)(=O)N(C)C)C(F)(F)F,-5.04537,1.2294936,3.6347933
7183,O=C(C1CC2=CC=CC=C21)N1CC(CNC(=O)C2(C3CCCCC3)CC2)C1,-4.63927,-0.12598053,4.619939
7184,CC1CC2(CCOCC2)CN1C(=O)C1=C(CS(=O)(=O)C2=CC=C(Br)C=C2)C=CO1,-4.326879,0.8328894,4.4134064
7185,O=C(N[C@@H]1CC2=CC=CC=C2[C@H]1NC1=NC=CC=N1)C1=CC=CC(C2CCC2)=C1,-5.1780024,-0.28201595,4.8847747
7186,CC(C(F)F)N1N=C2COCCC2C1=O,-3.126622,-0.21677023,3.2043533
7187,CC[C@@H]1CC(=O)N(CC2C3CC4CC(C3)CC2C4)C(=O)N1,-4.8335037,0.67371136,3.7245321
7188,COC(C)(C)C1=NOC(CN2CC(CO)OCC2C)=N1,-4.64547,0.81253064,3.4298158
7189,COC1=CC=NC(NC(CNC(=O)CC2=CC(F)=CC=C2F)C(C)(C)C)=N1,-4.773474,0.44264814,4.6956983
7190,CC1=CC(C)=CC(OC2=CC=CC(F)=C2NC(=O)N(C)C(CO)COC(C)C)=C1,-5.1906343,1.0263485,4.6789427
7191,COC1=CC=C(CN(CCO)C(=O)NC(C2=CC(SC)=CC=C2)C2=CC=C(F)C(F)=C2)C=C1,-5.3730907,0.2502834,4.907192
7192,O=C(O[C@@H]1COC[C@H]1N1C=CN=N1)C1=CSC(CC2=CC(F)=CC=C2)=N1,-4.78057,-0.14454821,4.6161346
7193,CC(C)C1=NN=C(CNC(=O)C2=C[NH]N=C2C2=CC=NC=C2)N1C,-4.076185,0.006304834,4.540189
7194,CC1=CSC(CN2C(N(CC3=CC=CO3)CC3=CC=CO3)=NN=C2C(C)(C)C)=N1,-4.143963,0.96257514,4.3710594
7195,CC1=CC=C(NC(=O)N(C)C)C(C(=O)NC2=NN=C(C3=CC=C(Cl)C=C3F)S2)=C1,-5.4753885,0.14348087,4.0218744
7196,CC(C)C[C@@H]1C[C@H]1C(=O)N1CCCC1CNC(=O)CCNC(N)=O,-4.566052,0.5629396,3.810888
7197,COC(=O)[C@@H](NC(=O)C[C@@H]1CCC[C@H]1O)[C@@H](C)OC(C)(C)C,-4.5315332,-0.08222362,4.0753484
7198,CC1=NC(C2CCCN2C(=O)NC2CN(C(=O)OC(C)(C)C)CCC2C)=CC=C1,-4.8082056,0.6849007,4.9224024
7199,O=C(N[C@@H]1COCC[C@@H]1NC(=O)C1CC1(F)F)C1=CC(=O)[NH]C(C2CC2)=C1,-4.3174405,-0.13477898,3.801315
7200,O=C(NC1=CC=C2OCCC2=C1)N1CCN(CCS(=O)(=O)C2=CC=C(Br)C=C2)CC1,-4.608985,1.4743459,4.8705745
7201,CCC1=CC=C(C(=O)N2CCNC(C3=CC=C(OC)C=C3)C2)C=C1S(=O)(=O)N1CCOCC1,-4.897992,0.8176538,4.4416895
7202,CC(C)CC1=N[NH]C(NC(=O)NC2=CC=C(CCN3CCCCC3)C=C2)=C1,-5.136959,-0.3034254,4.4752636
7203,C(=CC1=CC=CC=C1)CCN1CCN(C2=NC=CN=N2)CC1,-4.4479275,-0.26672754,4.7786903
7204,CC(=O)N1CCN(S(=O)(=O)NC(=O)C2=CN3C(Br)=CN=C3S2)CC1,-4.762944,1.7425978,4.020455
7205,CN1CC2=CC=CC=C2C1CNC(=O)COC1CCCNC1,-4.5049324,-0.3622065,4.5375233
7206,COCCN(CC1=CC=C(C)C=C1C)C(=O)NCCS(=O)(=O)N1CCOCC1,-4.4918604,0.72755927,4.5258055
7207,CC(C(=O)NCC(C)(C)CC1=CC=CC=C1)C1=CC(F)=CC(F)=C1,-4.113976,0.42508236,4.371498
7208,CCOC1=CC=NC(N2CCN(C(=O)NCC3=CC=CC=C3S(=O)(=O)N(C)CCO)CC2)=N1,-4.862222,1.2055224,4.307973
7209,CN(CCNC(=O)C1=CC=C2C=C[NH]C2=N1)C(=O)C1CCN(C)C2=CC=CC=C21,-4.8686037,0.6605345,4.761038
7210,CSC1CCC(N(C)C(=O)CN2C=CC3=CC(Br)=CC=C32)C1,-5.0428834,0.9466936,4.0350456
7211,COC1=CC=C(CN(C)C(=O)C2CC(C)(C)OC3=CC=CC=C32)C=C1Cl,-4.6953754,1.1244684,4.379219
7212,CC1=CC=CC([C@@H]2C[C@H]2C(=O)NCC(C)(NC(=O)C2(CCF)CC2)C2CC2)=C1,-4.6359386,0.87389266,4.650337
7213,CC1=NC=CC(N2CCC(C3CCCN3C(=O)CN3CCNC(=O)C3)CC2)=N1,-5.108669,0.05935881,4.7912245
7214,CCOC(=O)C1=NC(CN2C3=CC=CC=C3SCC2C)=CS1,-4.3087606,0.080174245,3.9392438
7215,O=C(CN1N=NN=C1C1CC1)NC1CC2=CC=CC=C2C1,-4.1586914,-0.038273897,4.2449226
7216,CC(NCC12CC3CC(CC(C3)C1)C2)C1=CC=NC=C1,-4.5017505,0.33969346,4.4082775
7217,CCCCN(CC)C1=CC=C(C(=O)N2CCCC2C2=NN=C(C)O2)C=C1,-4.778805,-0.070264064,4.2554398
7218,ClC1=CC=C(C2=CC=C(N3CCN4CCC3C4)N=N2)S1,-4.972554,0.61233854,3.7334883
7219,CN1C=C(C(=O)OCC(=O)NCCC2=CC=C(OC(F)F)C=C2)C(C(F)(F)F)=C1,-4.386919,1.2962343,4.4815636
7220,CC(CCNS(=O)(=O)C1=CN=C2C(=C1)C=NN2C)N1CCCCC1,-4.6811495,0.7038904,4.026531
7221,CC(C)(CCCC1=CC=CC=C1)C(=O)NC1=CC=C2CNC(=O)C2=C1,-4.434601,0.42000315,4.5025816
7222,N#CC1=CC(F)=C(NCC2(C3=CC=CC=C3)CC2)C(F)=C1,-4.7179537,0.13719535,4.0804434
7223,CCO[C@@H]1CCCCC[C@H]1NC(=O)C1=CC(NC(=O)C(C)(C)C)=CC=C1F,-4.6592627,0.119799055,4.114529
7224,CCCC(C)(NC(=O)OC(C)(C)C)C(=O)N1CCN(C(C)C2=CC=C(F)C=C2F)CC1,-4.677488,0.7154517,4.240988
7225,FC1=CC=C(OC2=CC=C(CN3CCCC3C3CCCOC3)C=N2)C=C1,-4.9234576,-0.729447,4.797375
7226,CCOC(=O)C1=C(CNC(=O)C2CN(C)C(=O)C3=CC=CC=C32)N=C[NH]1,-4.439553,0.6637828,4.368379
7227,CN1C(=O)C2=C(N=CN2C(C2CCOC2)C(F)(F)F)N(C)C1=O,-4.395047,0.7238628,3.599508
7228,COC1=CC=CN=C1C(=O)N1CCC[C@H]2CN(C(=O)C3CCC(=O)NC3)C[C@H]21,-4.559688,0.31212065,4.212652
7229,COC1=CC(F)=C(C(=O)N2CC(CNC(=O)[C@@H]3CCN(C)[C@@H]3C)C2)C(F)=C1,-5.333295,0.28142658,4.299242
7230,CC(O)C(C)(CNCC1CCC=CO1)CC1=CC=CC=C1,-4.049688,-0.19243973,4.299721
7231,CN(CCCN(C)C(=O)C1=CSC(C(C)(C)C)=N1)CC1=CC=C(F)C=N1,-4.8922253,0.34906772,4.1909575
7232,CN(C)CCN(CC1=CC=CO1)C(=O)CN1C(COC2=CC=C(Cl)C=C2)=NC2=CC=CC=C21,-5.06857,0.46109846,4.8955197
7233,CN(C)CCN(CC1=CC=CC=N1)C(=O)NCC1=NN(C)C(C2CC2)=C1,-4.431821,0.39958325,4.481539
7234,CC(C)(C)C1=CC=C(CSCC(=O)N2CC(C)(C)[C@H]3COC[C@H]32)C=C1,-4.1992073,0.26695928,4.1398926
7235,CC(C)C1CN(C(=O)C2SCCCS2)CCN1,-3.6010807,-0.59338135,3.5117154
7236,CS(=O)(=O)C1=CC(COC(=O)C2=CC=NC3=C2C=C[NH]3)=CC(C(F)(F)F)=C1,-4.343058,1.41266,4.2751074
7237,CCC1=CC=CC=C1OCCC(=O)NC(C)C1CCN(C2=NC=C(F)C=N2)C1,-5.0224037,-0.16048828,4.701443
